datetime,us_aqi,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,uv_index,temperature_2m,relative_humidity_2m,wind_speed_10m,hour_sin,wind_u,wind_v,pm2_5_rolling_mean_36h,carbon_monoxide_rolling_mean_36h,pm10_rolling_mean_36h,pm2_5_rolling_std_72h,pm10_rolling_std_72h,aqi_change_rate,pm_ratio,is_rush_hour,precip_likelihood
2025-09-05 08:00:00,78,23.6,52.5,410.0,13.3,12.1,43.0,1.05,27.8,82,8.2,0.8660254037844387,7.753252319914399,-2.6696588665486813,26.116666666666664,249.58333333333334,59.36944444444444,4.567284963797705,11.101405894415299,0.0,0.44952380952380955,1,82
2025-09-05 09:00:00,78,25.5,57.4,387.0,12.7,15.1,56.0,2.8,29.5,72,8.9,0.7071067811865476,8.790426231296726,-1.392266738858053,25.819444444444443,251.33333333333334,58.97222222222222,4.572221485385918,11.083551570445204,0.0,0.4442508710801394,1,0
2025-09-05 10:00:00,77,28.0,63.6,318.0,11.0,18.6,74.0,5.1,31.2,64,10.1,0.49999999999999994,10.1,1.85533990070824e-15,25.577777777777776,252.63888888888889,58.72222222222222,4.561452893970613,11.069218835753977,-1.0,0.44025157232704404,0,0
2025-09-05 11:00:00,78,31.0,68.7,264.0,9.4,21.1,92.0,6.5,32.2,60,12.3,0.258819045102521,12.208317665188263,1.4989929238833102,25.413888888888888,252.55555555555554,58.66388888888889,4.551547914655611,11.070605579776617,1.0,0.4512372634643377,0,0
2025-09-05 12:00:00,78,33.4,71.9,244.0,7.9,21.8,110.0,6.5,32.7,58,13.7,1.2246467991473532e-16,13.49186621626725,2.3789800340369456,25.355555555555554,251.66666666666666,58.78611111111112,4.563552063194892,11.105384273367697,0.0,0.4645340751043115,0,0
2025-09-05 13:00:00,78,33.4,69.4,238.0,6.4,21.4,127.0,6.5,32.8,58,14.8,-0.2588190451025208,14.420676958821481,3.3292756042892058,25.416666666666668,251.22222222222223,59.06944444444444,4.607535970036532,11.175025250905698,0.0,0.48126801152737747,0,58
2025-09-05 14:00:00,78,32.0,65.7,240.0,5.9,20.4,132.0,6.5,32.5,58,15.7,-0.4999999999999997,15.165035472738372,4.063459008109573,25.549999999999997,251.77777777777777,59.38611111111111,4.6463036615335955,11.211522619012417,0.0,0.487062404870624,0,406
2025-09-05 15:00:00,78,30.0,61.5,251.0,6.9,18.5,117.0,4.25,31.8,60,16.0,-0.7071067811865471,15.65036161174089,3.3265870530841566,25.71388888888889,253.25,59.69444444444444,4.657266689845538,11.207437657285796,0.0,0.4878048780487805,0,60
2025-09-05 16:00:00,78,27.6,58.4,269.0,9.0,16.1,90.0,2.0,31.1,63,16.0,-0.8660254037844385,15.978072556073181,0.8373752998871089,25.880555555555553,255.52777777777777,59.963888888888896,4.64307564104347,11.179453473614362,0.0,0.47260273972602745,0,252
2025-09-05 17:00:00,78,29.7,63.8,285.0,12.5,14.7,72.0,0.6,30.1,71,16.9,-0.9659258262890683,16.9,3.1044796358385398e-15,26.025,258.5,60.21388888888888,4.615739682532144,11.145044496239944,0.0,0.46551724137931033,1,213
2025-09-05 18:00:00,78,28.9,61.0,299.0,16.9,13.8,59.0,0.1,28.9,79,14.0,-1.0,14.0,2.5717582782094417e-15,26.191666666666666,261.5,60.43333333333333,4.6184004218955,11.130070366070681,0.0,0.4737704918032787,1,395
2025-09-05 19:00:00,78,28.5,56.6,310.0,22.8,12.5,40.0,0.0,28.1,83,11.0,-0.9659258262890684,10.984924882300312,-0.5756955186723834,26.33888888888889,263.27777777777777,60.62777777777777,4.618778436015534,11.124050837813567,0.0,0.5035335689045937,1,913
2025-09-05 20:00:00,79,28.5,54.4,307.0,26.3,11.4,28.0,0.0,27.8,85,10.1,-0.8660254037844386,10.06156645072663,0.8802730017513483,26.427777777777777,263.19444444444446,60.611111111111114,4.615961963808923,11.140280295864633,1.0,0.5238970588235294,0,1870
2025-09-05 21:00:00,79,28.8,54.7,278.0,25.2,10.8,27.0,0.0,27.4,87,14.1,-0.7071067811865477,13.840943286612061,2.690406834809279,26.522222222222222,261.75,60.272222222222226,4.607273795965076,11.173249058474399,0.0,0.526508226691042,0,6873
2025-09-05 22:00:00,79,28.3,54.5,235.0,21.7,10.5,32.0,0.0,27.3,87,14.5,-0.5000000000000004,14.420567482839964,1.5156627173809738,26.599999999999998,260.0833333333333,59.786111111111104,4.591754321224013,11.203115135193505,0.0,0.5192660550458715,0,8526
2025-09-05 23:00:00,79,27.5,51.8,197.0,18.0,10.0,37.0,0.0,27.2,85,15.6,-0.25881904510252157,14.563854653356346,-5.590540012906686,26.62222222222222,258.72222222222223,59.21111111111111,4.560927950704606,11.232469910117619,0.0,0.5308880308880309,0,8500
2025-09-06 00:00:00,80,26.4,49.7,172.0,14.7,9.2,40.0,0.0,27.2,85,13.4,0.0,11.939487424124131,-6.083472696509925,26.561111111111114,257.47222222222223,58.46388888888888,4.5155053684382755,11.28310457046515,1.0,0.5311871227364184,0,8500
2025-09-06 01:00:00,80,25.3,48.8,152.0,11.4,8.3,44.0,0.0,27.0,86,12.6,0.25881904510252074,11.510672766296773,-5.124881702755077,26.408333333333335,255.88888888888889,57.58611111111111,4.473432047986248,11.355302856965283,0.0,0.5184426229508197,0,7740
2025-09-06 02:00:00,81,24.2,48.2,139.0,8.8,7.6,46.0,0.0,26.7,88,12.7,0.49999999999999994,12.208023538416647,-3.500594418875892,26.216666666666665,253.77777777777777,56.69722222222222,4.435910993023719,11.438289126338928,1.0,0.5020746887966805,0,5368
2025-09-06 03:00:00,81,23.3,47.3,130.0,7.3,7.3,47.0,0.0,26.5,90,11.3,0.7071067811865476,11.160878248725057,-1.7677094549546066,26.022222222222222,251.08333333333334,55.836111111111116,4.41612761348583,11.533069330610646,0.0,0.492600422832981,0,630
2025-09-06 04:00:00,81,22.6,45.8,128.0,6.6,7.4,48.0,0.0,26.2,91,12.3,0.8660254037844386,12.283143277481258,-0.6437322617882105,25.844444444444445,247.58333333333334,55.047222222222224,4.417919257227408,11.639297205442787,0.0,0.4934497816593887,0,1183
2025-09-06 05:00:00,82,21.8,44.1,143.0,6.6,6.9,48.0,0.0,26.2,92,13.5,0.9659258262890683,13.467114678507627,-0.9417123955456904,25.708333333333332,243.22222222222223,54.34722222222222,4.446076676023162,11.764962753513418,1.0,0.4943310657596372,0,1932
2025-09-06 06:00:00,82,22.0,43.4,192.0,8.8,7.9,46.0,0.0,26.5,90,13.2,1.0,13.16784546342968,-0.9207854534224529,25.519444444444446,238.75,53.53611111111111,4.488467006895335,11.830969148211157,0.0,0.5069124423963134,0,1170
2025-09-06 07:00:00,82,23.9,46.6,258.0,11.8,9.3,43.0,0.2,26.7,89,14.6,0.9659258262890683,14.420249772689012,-2.283943189587368,25.394444444444446,235.52777777777777,52.87777777777777,4.516542147860065,11.87879286269498,0.0,0.5128755364806866,1,2492
2025-09-06 08:00:00,82,25.9,53.0,299.0,13.4,11.0,46.0,1.0,27.8,81,15.0,0.8660254037844387,14.615550971778529,-3.374265815157974,25.33888888888889,234.30555555555554,52.47777777777778,4.529028049198085,11.905763257685441,0.0,0.4886792452830188,1,7371
2025-09-06 09:00:00,83,28.1,59.3,290.0,12.3,13.2,58.0,2.6,29.1,73,13.2,0.7071067811865476,12.957478821509163,-2.5186787389703955,25.336111111111112,234.55555555555554,52.41944444444445,4.531884736450853,11.928372562403025,1.0,0.4738617200674537,1,6716
2025-09-06 10:00:00,83,29.6,63.3,256.0,9.9,15.6,75.0,4.75,30.3,68,12.9,0.49999999999999994,12.741179593677277,-2.0180045990189757,25.413888888888888,235.11111111111111,52.55555555555556,4.532355424765483,11.922519820627198,0.0,0.4676145339652449,0,1496
2025-09-06 11:00:00,83,31.1,67.8,230.0,7.7,17.2,89.0,6.5,31.5,63,13.1,0.258819045102521,13.002354586501317,-1.5964883986074345,25.558333333333334,235.47222222222223,52.87222222222223,4.531670633706166,11.863543398657924,0.0,0.4587020648967552,0,4977
2025-09-06 12:00:00,83,32.0,71.2,223.0,6.2,17.3,97.0,6.5,32.0,62,13.5,1.2246467991473532e-16,13.491776164757793,-0.4711432054837673,25.775,235.80555555555554,53.388888888888886,4.509410912326943,11.70895755440952,0.0,0.449438202247191,0,6076
2025-09-06 13:00:00,83,32.1,72.6,223.0,5.0,16.5,102.0,6.5,32.2,61,14.2,-0.2588190451025208,14.165409513689504,0.9905419271665832,26.04444444444444,236.5,54.06111111111111,4.456666464757178,11.514323596604937,0.0,0.4421487603305786,0,5673
2025-09-06 14:00:00,83,32.0,73.1,230.0,4.8,15.6,101.0,6.05,32.0,62,15.4,-0.4999999999999997,15.28521073527636,1.8767878884392666,26.358333333333334,237.69444444444446,54.85833333333333,4.402046179151323,11.394055690845178,0.0,0.43775649794801647,0,5890
2025-09-06 15:00:00,83,31.5,71.9,247.0,5.8,14.9,92.0,3.95,31.5,64,16.7,-0.7071067811865471,16.575520732410077,2.0352180348659576,26.708333333333332,239.44444444444446,55.75277777777778,4.3759827869991845,11.390686058058524,0.0,0.43810848400556324,0,192
2025-09-06 16:00:00,83,30.6,69.2,271.0,7.7,14.2,76.0,2.05,30.8,67,17.9,-0.8660254037844385,17.87546867210687,0.936813616748703,27.063888888888886,242.13888888888889,56.63333333333333,4.382289143554503,11.449268843129802,0.0,0.44219653179190754,0,0
2025-09-06 17:00:00,83,29.0,64.3,288.0,11.1,13.3,63.0,0.75,30.1,69,16.7,-0.9659258262890683,16.7,3.0677402318641193e-15,27.4,245.83333333333334,57.44444444444444,4.398739860808749,11.504433383719835,0.0,0.4510108864696734,1,1587
2025-09-06 18:00:00,83,27.3,56.0,295.0,16.3,12.8,52.0,0.1,29.2,75,14.1,-1.0,13.885789317472133,2.4484393051037174,27.691666666666666,249.52777777777777,58.111111111111114,4.28108260041924,11.2590839694442,0.0,0.4875,1,7500
2025-09-06 19:00:00,83,26.1,46.1,296.0,23.3,12.0,37.0,0.0,28.0,83,11.9,-0.9659258262890684,11.871012198091908,0.8301020375550944,27.916666666666668,251.19444444444446,58.525000000000006,4.200284801060056,11.084194431585582,0.0,0.5661605206073753,1,8300
2025-09-06 20:00:00,83,26.2,44.8,290.0,28.3,11.6,26.0,0.0,27.5,87,10.9,-0.8660254037844386,10.477752485727677,3.0044471784052877,28.041666666666668,249.83333333333334,58.544444444444444,4.141848859124563,11.143530004205427,0.0,0.5848214285714286,0,8700
2025-09-06 21:00:00,83,25.9,43.8,274.0,29.8,12.0,23.0,0.0,27.5,86,11.7,-0.7071067811865477,11.522250710242833,2.031683678703085,28.11388888888889,246.5,58.330555555555556,4.051986124025628,11.226753673427988,0.0,0.591324200913242,0,8600
2025-09-06 22:00:00,82,26.4,44.0,251.0,29.2,12.6,25.0,0.0,27.3,87,13.3,-0.5000000000000004,13.3,2.4431703642989694e-15,28.125,243.36111111111111,57.95277777777778,3.9603312230079433,11.322586643955075,-1.0,0.6,0,8700
2025-09-06 23:00:00,82,26.4,43.9,227.0,26.8,12.7,28.0,0.0,27.0,87,12.1,-0.25881904510252157,12.009808434859996,-1.4746190552022869,28.080555555555556,241.5,57.40833333333334,3.8699263821736096,11.412302548227512,0.0,0.6013667425968109,0,5481
2025-09-07 00:00:00,82,24.8,41.7,200.0,21.7,11.6,34.0,0.0,26.9,88,11.4,0.0,11.107818738551682,-2.5644420195200603,27.952777777777776,240.47222222222223,56.71944444444445,3.794842218694892,11.507437548639947,0.0,0.5947242206235012,0,4664
2025-09-07 01:00:00,82,22.1,38.0,173.0,14.8,9.9,42.0,0.0,26.6,90,12.8,0.25881904510252074,12.363850576500077,-3.31288377731226,27.71388888888889,239.25,55.88055555555556,3.7616732762490326,11.651304104002916,0.0,0.5815789473684211,0,9000
2025-09-07 02:00:00,82,19.2,33.8,153.0,9.5,8.6,48.0,0.0,26.5,91,12.7,0.49999999999999994,12.208023538416647,-3.500594418875892,27.400000000000002,237.44444444444446,55.00833333333334,3.7900444086736953,11.874875503836819,0.0,0.5680473372781065,0,9100
2025-09-07 03:00:00,81,17.5,31.8,142.0,6.9,7.9,51.0,0.0,26.4,91,13.6,0.7071067811865476,13.13659123753133,-3.519939013394276,27.044444444444444,235.02777777777777,54.12222222222223,3.8856883487565486,12.187834502452317,-1.0,0.550314465408805,0,9100
2025-09-07 04:00:00,81,17.1,31.8,139.0,5.9,7.4,52.0,0.0,26.4,91,13.2,0.8660254037844386,12.750220907015702,-3.4164113953532675,26.697222222222223,232.0,53.297222222222224,4.015096706798685,12.52903825866229,0.0,0.5377358490566038,0,9100
2025-09-07 05:00:00,80,16.6,31.7,152.0,6.2,7.6,52.0,0.0,26.4,91,12.7,0.9659258262890683,12.374499822772487,-2.8568783901670844,26.405555555555555,228.38888888888889,52.55833333333333,4.1342151773971265,12.839927883124234,-1.0,0.5236593059936909,0,9100
2025-09-07 06:00:00,80,17.1,32.1,197.0,8.6,8.3,50.0,0.0,26.6,91,14.0,1.0,13.827636768331928,-2.1900825105632293,26.041666666666668,224.69444444444446,51.666666666666664,4.277257249390688,13.165447735816663,0.0,0.5327102803738318,0,9100
2025-09-07 07:00:00,79,18.9,35.2,257.0,11.8,9.4,47.0,0.15,26.8,90,13.8,0.9659258262890683,13.546455131577762,-2.6331641361963225,25.71388888888889,221.86111111111111,50.86388888888889,4.398014694732894,13.463094442654867,-1.0,0.5369318181818181,1,6030
2025-09-07 08:00:00,79,20.9,42.3,294.0,13.4,10.7,48.0,0.85,27.9,82,16.3,0.8660254037844387,16.052366374098995,-2.8304652959709586,25.447222222222223,220.38888888888889,50.269444444444446,4.47687131382663,13.677571439592144,0.0,0.4940898345153664,1,2214
2025-09-07 09:00:00,78,22.2,46.9,283.0,11.7,12.4,58.0,2.35,29.4,73,14.3,0.7071067811865476,13.81273931593368,-3.7011123449660404,25.23611111111111,220.02777777777777,49.93333333333333,4.515136904636007,13.69811308299223,-1.0,0.47334754797441364,1,2628
2025-09-07 10:00:00,78,23.6,50.9,248.0,8.4,14.3,72.0,4.75,30.6,66,13.9,0.49999999999999994,13.688827766869693,-2.4137096695703266,25.05277777777778,220.16666666666666,49.71666666666667,4.535866240406689,13.577321533191437,0.0,0.46365422396856587,0,4224
2025-09-07 11:00:00,77,25.0,52.9,220.0,5.7,15.4,83.0,6.5,31.5,62,14.1,0.258819045102521,14.09141066096925,-0.49208290350526807,24.92222222222222,220.52777777777777,49.61666666666667,4.538884339627271,13.362173913918538,-1.0,0.4725897920604915,0,5332
2025-09-07 12:00:00,77,25.3,52.0,209.0,4.3,15.0,88.0,6.5,31.9,61,15.3,1.2246467991473532e-16,15.111631611105606,2.393447315115535,24.852777777777774,221.16666666666666,49.64722222222222,4.515336195081931,13.043868441240052,0.0,0.48653846153846153,0,2623
2025-09-07 13:00:00,76,24.9,51.9,205.0,3.7,13.8,90.0,6.5,31.6,62,17.8,-0.2588190451025208,17.271263927712738,4.3062097416740865,24.822222222222223,222.19444444444446,49.71111111111111,4.454422070043559,12.63248654674499,-1.0,0.4797687861271676,0,4774
2025-09-07 14:00:00,76,24.0,49.1,211.0,3.9,12.9,88.0,6.5,31.2,64,19.6,-0.4999999999999997,19.09765326979061,4.409040665139759,24.811111111111114,223.66666666666666,49.797222222222224,4.384971310730721,12.209681822367807,0.0,0.48879837067209775,0,6400
2025-09-07 15:00:00,75,22.9,46.2,232.0,5.2,12.8,80.0,3.1,30.5,67,18.4,-0.7071067811865471,17.997915853502022,3.82557511104678,24.805555555555557,225.66666666666666,49.82222222222222,4.3352893743453595,11.817561978969138,-1.0,0.4956709956709956,0,6700
2025-09-07 16:00:00,74,23.5,48.3,263.0,7.4,13.0,68.0,1.25,29.9,69,16.0,-0.8660254037844385,16.0,2.9391523179536475e-15,24.794444444444444,228.5,49.791666666666664,4.31462102815401,11.521121312908136,-1.0,0.4865424430641822,0,6900
2025-09-07 17:00:00,73,23.4,46.6,285.0,10.5,11.1,58.0,0.5,29.4,70,14.9,-0.9659258262890683,14.9,2.7370855960943343e-15,24.819444444444443,232.25,49.861111111111114,4.311899864118485,11.314236793764273,-1.0,0.502145922746781,1,7000
2025-09-07 18:00:00,73,25.3,48.7,289.0,15.1,11.6,50.0,0.1,28.0,76,14.6,-1.0,14.564435133793433,1.0184445166642335,24.863888888888887,236.19444444444446,49.93055555555556,4.298763333469689,11.044073039227522,0.0,0.5195071868583162,1,7600
2025-09-07 19:00:00,73,26.8,49.7,285.0,21.4,12.4,39.0,0.0,27.6,79,14.2,-0.9659258262890684,14.094155353306773,1.7305446763530898,24.955555555555556,238.88888888888889,50.077777777777776,4.295944697627142,10.89536950646163,0.0,0.5392354124748491,1,7900
2025-09-07 20:00:00,73,28.3,49.9,281.0,25.5,12.8,31.0,0.0,27.5,80,12.6,-0.8660254037844386,12.59808095897053,-0.21990032110976743,25.03611111111111,239.63888888888889,50.163888888888884,4.299391948492357,10.837505787318356,0.0,0.5671342685370742,0,8000
2025-09-07 21:00:00,73,28.8,50.9,284.0,25.6,12.8,30.0,0.0,27.5,81,10.7,-0.7071067811865477,10.620243822562145,1.3040019744350746,25.102777777777778,239.13888888888889,50.077777777777776,4.3140334020558475,10.829289873791224,0.0,0.5658153241650296,0,8100
2025-09-07 22:00:00,73,28.9,51.2,286.0,23.5,12.4,32.0,0.0,27.4,82,13.2,-0.5000000000000004,12.911548329686234,-2.7444343187944242,25.12222222222222,238.97222222222223,49.84444444444444,4.334623995223696,10.82279805533195,0.0,0.5644531249999999,0,8200
2025-09-07 23:00:00,74,28.9,51.1,276.0,20.8,11.9,35.0,0.0,27.1,84,13.0,-0.25881904510252157,12.613844441587956,-3.1449846427956767,25.102777777777774,239.80555555555554,49.50833333333333,4.354328876956981,10.822474785609398,1.0,0.5655577299412915,0,8400
2025-09-08 00:00:00,74,28.2,50.5,239.0,17.5,11.0,38.0,0.0,27.0,85,13.3,0.0,13.136254929915333,-2.080578385035068,25.041666666666668,241.08333333333334,49.04444444444445,4.3675419328509735,10.819869567827833,0.0,0.5584158415841584,0,8500
2025-09-08 01:00:00,74,26.8,48.8,189.0,13.6,10.0,41.0,0.0,26.9,85,12.8,0.25881904510252074,12.363850576500077,-3.31288377731226,24.936111111111114,241.52777777777777,48.46944444444445,4.3637482183671406,10.80851463681135,0.0,0.5491803278688525,0,8500
2025-09-08 02:00:00,74,25.1,47.1,155.0,10.6,9.2,43.0,0.0,26.8,85,10.4,0.49999999999999994,9.182654965732842,-4.88250425297326,24.788888888888888,240.58333333333334,47.80833333333334,4.3300780026008265,10.776866198967145,0.0,0.5329087048832272,0,8500
2025-09-08 03:00:00,75,24.1,46.3,137.0,8.7,8.7,44.0,0.0,26.6,85,12.3,0.7071067811865476,11.880887663355542,-3.1834742547609998,24.59722222222222,238.5,47.08611111111111,4.2672672332609975,10.71692933329861,1.0,0.5205183585313176,0,8500
2025-09-08 04:00:00,76,23.3,45.5,135.0,7.7,8.5,45.0,0.0,26.6,86,9.4,0.8660254037844386,8.22142524711032,-4.55721043031557,24.391666666666666,235.44444444444446,46.375,4.190103102103832,10.650893469101955,1.0,0.5120879120879122,0,8600
2025-09-08 05:00:00,76,20.8,41.2,171.0,6.7,7.7,47.0,0.0,26.5,87,10.2,0.9659258262890683,10.123970746741483,-1.2430673027325063,24.188888888888886,231.66666666666666,45.71666666666667,4.110922890417065,10.586752802360897,0.0,0.5048543689320388,0,8700
2025-09-08 06:00:00,77,21.1,42.6,290.0,10.0,8.7,44.0,0.0,26.1,93,10.7,1.0,10.641384280440525,1.1184545569638908,23.961111111111112,228.41666666666666,45.075,4.0620883082597485,10.573769383848095,1.0,0.49530516431924887,0,9300
2025-09-08 07:00:00,77,22.2,43.8,447.0,14.6,10.2,39.0,0.1,26.0,95,12.1,0.9659258262890683,12.070525008143873,-0.8440533323039151,23.78888888888889,228.27777777777777,44.70277777777778,4.024431452180845,10.554263614208354,0.0,0.5068493150684932,1,9500
2025-09-08 08:00:00,77,24.3,47.7,533.0,17.4,11.9,39.0,0.7,26.2,93,10.9,0.8660254037844387,10.81875305289041,-1.32837584311611,23.680555555555557,232.47222222222223,44.638888888888886,4.016113865296914,10.56920520150721,0.0,0.5094339622641509,1,9300
2025-09-08 09:00:00,77,26.0,51.8,474.0,17.0,14.3,46.0,1.15,26.5,90,11.4,0.7071067811865476,11.190549891303368,-2.175222547292614,23.62777777777778,239.22222222222223,44.71944444444445,4.011407588998008,10.578529278220042,0.0,0.5019305019305019,1,9000
2025-09-08 10:00:00,78,26.8,55.2,344.0,14.9,16.9,57.0,1.95,28.3,77,14.8,0.49999999999999994,14.575154744580681,-2.5699930294705635,23.630555555555556,244.77777777777777,44.94166666666667,4.011189357609311,10.555286669832041,1.0,0.4855072463768116,0,7700
2025-09-08 11:00:00,78,26.7,56.8,251.0,12.9,18.6,66.0,4.05,29.1,74,12.6,0.258819045102521,12.277062816293963,-2.8343832847326977,23.641666666666666,247.36111111111111,45.25277777777778,4.004735069064659,10.465108209085754,0.0,0.47007042253521125,0,7400
2025-09-08 12:00:00,78,26.6,56.9,245.0,11.3,18.7,74.0,4.75,28.9,76,12.7,1.2246467991473532e-16,12.267257993871167,-3.2870018728020076,23.650000000000002,248.02777777777777,45.611111111111114,3.9588194660713705,10.279244227743687,0.0,0.46748681898066785,0,7600
2025-09-08 13:00:00,78,26.2,55.8,275.0,9.9,17.9,80.0,3.05,28.5,78,12.6,-0.2588190451025208,12.58273213790763,0.6594330486610982,23.7,249.27777777777777,46.03333333333333,3.854732828610704,10.001335493765836,0.0,0.46953405017921146,0,7800
2025-09-08 14:00:00,78,27.8,58.1,301.0,9.9,17.0,81.0,2.7,27.1,87,14.8,-0.4999999999999997,14.718924051450447,1.5470212563612697,23.813888888888886,252.11111111111111,46.52777777777778,3.7441532406978513,9.773949659198715,0.0,0.4784853700516351,0,8700
2025-09-08 15:00:00,79,27.4,56.6,301.0,11.8,16.1,73.0,2.2,28.1,79,17.0,-0.7071067811865471,16.935309867559674,1.4816476267101901,24.052777777777777,256.22222222222223,47.202777777777776,3.675230875398279,9.650679571781554,1.0,0.48409893992932856,0,7900
2025-09-08 16:00:00,79,23.7,50.5,297.0,15.1,15.0,59.0,0.7,28.0,81,18.9,-0.8660254037844385,18.897121438455795,0.3298504816646581,24.32777777777778,260.6388888888889,47.891666666666666,3.64351391680781,9.590266322565498,0.0,0.4693069306930693,0,8100
2025-09-08 17:00:00,79,24.9,48.7,311.0,19.4,12.4,49.0,0.15,27.6,83,13.9,-0.9659258262890683,13.897882962673838,-0.24258844947823552,24.51111111111111,265.02777777777777,48.41111111111111,3.6410318147548084,9.544789297762053,0.0,0.5112936344969199,1,8300
2025-09-08 18:00:00,79,25.3,45.3,367.0,24.6,12.6,41.0,0.0,27.6,82,14.8,-1.0,14.743681531757835,1.289904992665342,24.741666666666664,269.44444444444446,48.88333333333333,3.6060492993435522,9.413082744806957,0.0,0.5584988962472407,1,8200
2025-09-08 19:00:00,79,26.4,48.3,440.0,31.8,13.0,31.0,0.0,27.4,83,14.4,-0.9659258262890684,14.36492232374147,1.0044932219154084,24.969444444444445,274.1666666666667,49.25,3.5815941843554517,9.342720694140462,0.0,0.546583850931677,1,8300
2025-09-08 20:00:00,79,27.9,50.4,479.0,37.2,13.4,23.0,0.0,27.2,84,13.6,-0.8660254037844386,13.302807369979755,-2.827598995121528,25.177777777777777,279.25,49.613888888888894,3.564019628943323,9.312005729392826,0.0,0.5535714285714286,0,8400
2025-09-08 21:00:00,79,27.6,48.8,457.0,39.3,14.1,19.0,0.0,27.0,88,9.2,-0.7071067811865477,8.123117854302128,-4.319138377630192,25.37222222222222,284.3888888888889,49.83888888888889,3.5571565436534667,9.296952485015007,0.0,0.5655737704918034,0,8800
2025-09-08 22:00:00,79,29.2,51.5,401.0,39.6,14.9,18.0,0.0,26.8,90,8.3,-0.5000000000000004,7.58242729843359,-3.375914137529138,25.522222222222222,289.22222222222223,49.891666666666666,3.5433308710833327,9.27991071927775,0.0,0.566990291262136,0,8910
2025-09-08 23:00:00,79,30.3,53.3,340.0,38.6,15.3,18.0,0.0,26.5,93,11.2,-0.25881904510252157,10.231709125597131,-4.555450402448957,25.67777777777778,293.47222222222223,49.90833333333333,3.5556739025687927,9.265252936204744,0.0,0.5684803001876173,0,9300
2025-09-09 00:00:00,79,31.5,55.6,274.0,36.3,15.2,18.0,0.0,26.3,94,10.2,0.0,9.006065447161056,-4.788609940416082,25.825000000000003,296.80555555555554,49.91944444444445,3.5951671612121525,9.27158311838633,0.0,0.5665467625899281,0,9306
2025-09-09 01:00:00,80,30.9,55.8,203.0,32.7,14.7,20.0,0.0,26.2,94,10.8,0.25881904510252074,9.866290942540092,-4.392755745218638,25.99722222222222,298.6111111111111,50.019444444444446,3.6659130147361987,9.296874527394156,1.0,0.553763440860215,0,9400
2025-09-09 02:00:00,80,30.0,54.9,153.0,28.8,14.1,22.0,0.0,26.2,93,11.4,0.49999999999999994,10.414418217125652,-4.636797731064117,26.163888888888888,298.55555555555554,50.12777777777777,3.722521389187455,9.322144429292157,0.0,0.546448087431694,0,9300
2025-09-09 03:00:00,80,28.5,52.9,124.0,23.7,13.3,27.0,0.0,26.2,93,10.9,0.7071067811865476,10.620633706159065,-2.4519664923481277,26.330555555555556,296.94444444444446,50.28888888888889,3.756865129666525,9.337730352592889,0.0,0.5387523629489603,0,9300
2025-09-09 04:00:00,81,26.0,50.6,115.0,18.2,12.5,33.0,0.0,26.1,93,12.1,0.8660254037844386,11.571287547152728,-3.537697627145114,26.48611111111111,293.94444444444446,50.474999999999994,3.762627929497895,9.337777278724392,1.0,0.5138339920948617,0,9300
2025-09-09 05:00:00,81,21.9,43.4,150.0,12.7,9.8,42.0,0.0,26.0,93,12.5,0.9659258262890683,11.506310668155507,-4.884139106115919,26.555555555555557,289.8333333333333,50.53888888888889,3.745229359831898,9.323527712947696,0.0,0.5046082949308756,0,7812
2025-09-09 06:00:00,81,21.8,43.8,274.0,15.5,10.5,41.0,0.0,25.8,95,11.1,1.0,7.57018179669373,-8.118026087972794,26.51388888888889,286.0833333333333,50.449999999999996,3.743785669934964,9.3303406293554,0.0,0.497716894977169,0,9500
2025-09-09 07:00:00,81,22.7,44.1,442.0,19.3,11.5,40.0,0.05,25.5,96,14.2,0.9659258262890683,12.652292643474825,-6.446665096301562,26.416666666666668,285.6666666666667,50.3138888888889,3.7466343790900387,9.326358791611996,0.0,0.5147392290249433,1,9600
2025-09-09 08:00:00,81,24.4,48.0,542.0,21.6,12.5,41.0,0.25,25.5,95,13.0,0.8660254037844387,12.613844441587956,-3.1449846427956767,26.302777777777777,290.02777777777777,50.15833333333333,3.7573454402588355,9.344570699875113,0.0,0.5083333333333333,1,9500
2025-09-09 09:00:00,81,23.1,43.8,506.0,20.9,13.7,46.0,0.5,25.7,92,15.7,0.7071067811865476,15.506706947343663,-2.4560211011316215,26.194444444444443,297.27777777777777,50.105555555555554,3.760206506748838,9.341754668246724,0.0,0.5273972602739727,1,9200
2025-09-09 10:00:00,81,21.7,38.9,403.0,18.6,14.9,52.0,0.55,25.6,93,15.3,0.49999999999999994,14.965658291227227,-3.181048869511719,26.03611111111111,303.44444444444446,49.90833333333333,3.760466613989538,9.305087099601055,0.0,0.5578406169665809,0,9300
2025-09-09 11:00:00,81,18.7,31.8,326.0,17.1,15.5,56.0,0.65,26.5,88,16.6,0.258819045102521,15.695608354948662,-5.404431363988795,25.836111111111112,306.69444444444446,49.56666666666667,3.7567456282240244,9.253494771867418,0.0,0.5880503144654088,0,8800
2025-09-09 12:00:00,80,18.0,30.9,313.0,16.8,15.0,56.0,0.6,27.9,79,17.8,1.2246467991473532e-16,15.998534024125174,-7.803006412845578,25.55277777777778,308.0833333333333,49.03055555555555,3.779148582188866,9.225369758612336,-1.0,0.5825242718446603,0,7900
